,Team,Elite 8,Seed,W,NetRtg,ORtg,DRtg,AdjOD,AdjT,Luck,SoSNetRtg,SoSORtg,SoSDRtg,ConfSoSNetRtg,bluePower,Conf_A10,Conf_ACC,Conf_AE,Conf_ASun,Conf_Amer,Conf_B10,Conf_B12,Conf_BE,Conf_BSky,Conf_BSth,Conf_BW,Conf_CAA,Conf_CUSA,Conf_Horz,Conf_Ivy,Conf_MAAC,Conf_MAC,Conf_MEAC,Conf_MVC,Conf_MWC,Conf_NEC,Conf_OVC,Conf_P12,Conf_Pat,Conf_SB,Conf_SC,Conf_SEC,Conf_SWAC,Conf_Slnd,Conf_Sum,Conf_WAC,Conf_WCC,bluePower_NetRtg,bluePower_Seed
2276,N.C. State,0,2.70805020110221,2.70805020110221,2.5664866367804233,4.704110133842995,4.589040804058207,0,4.231203744939298,-0.011060947359424948,2.477378383367209,4.701389043728634,4.597138014290827,0.0,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.639147515738921,5.950194458522068
2277,North Texas,0,1.6094379124341003,2.9444389791664403,2.546315277916644,4.679349584162343,4.564348191467836,0,4.154184562578117,-0.01816397062767118,1.9947003132247452,4.663439094112067,4.601162164590552,1.9685099809725544,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.797413255142578,1.7681482684484517
2279,Toledo,0,2.70805020110221,3.091042453358316,2.542389085201363,4.747537427275013,4.640537329825382,0,4.244200317766478,-0.024292692569044587,1.3937663759585914,4.661550519424199,4.631812116934513,1.9315214116032138,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2280,Saint Mary's,0,2.772588722239781,2.70805020110221,2.5400259490090797,4.632785353021065,4.513054897080286,0,4.157319361383489,0.036331929247390204,2.47232786758114,4.69866052907543,4.59511985013459,1.3635373739972745,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5810074422345055,6.092000083350472
2281,Colorado St.,0,2.833213344056216,3.044522437723423,2.5273273656719524,4.692264892839025,4.580877493419047,0,4.248495242049359,0.04401688541677426,1.8625285401162623,4.6568134191399295,4.604169685654508,1.324418957401803,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.503619675735015,3.9276676827147607
2282,Buffalo,0,2.6390573296152584,2.833213344056216,2.509599262378372,4.685828089005546,4.575741375297279,0,4.3054155323020415,-0.10314075891951337,1.451613827240533,4.669083511731744,4.637637376125593,1.2237754316221157,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49659824233419,4.728555960173844
2288,Ohio,0,1.6094379124341003,2.8903717578961645,2.4397349311412793,4.722063937459591,4.623991940228679,0,4.251348311031766,0.03052920503482279,1.8293763327993617,4.673762977453703,4.623991940228679,0.7884573603642703,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.680322776444654,1.7681482684484517
2289,Louisiana Tech,0,2.6390573296152584,3.2188758248682006,2.4388627112865935,4.65586330030361,4.550714000192032,0,4.254193263163997,0.05354076692802976,1.3912819026309295,4.646312129319266,4.617098756853365,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2291,Abilene Christian,0,1.3862943611198906,3.2188758248682006,2.4078456036515385,4.631812116934513,4.528289141652134,0,4.252771798816619,0.008959741371471801,0.0,4.609162207257629,4.661550519424199,1.780024213009634,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.337982782789447,1.9218120556728056
2294,Dayton,0,2.6390573296152584,2.70805020110221,2.3693087250369538,4.694096395182493,4.601162164590552,0,4.197201947661808,0.005982071677547469,2.247072383063787,4.664382045619937,4.581901559048737,1.665818245870208,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.205903361948338,5.798601625629939
2296,Colgate,0,1.3862943611198906,2.70805020110221,2.327277705584417,4.712229258281499,4.624972813284271,0,4.293195420967266,0.04688358589885046,0.0,4.611152257665639,4.667205576907544,0.0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.113551772996728,3.046000041675236
2305,Liberty,0,1.6094379124341003,3.1780538303479458,2.2617630984737906,4.707726774313183,4.626931677769604,0,4.160444363926624,-0.02326862693935433,0.0,4.61015772749913,4.6568134191399295,0.9477893989335261,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354694296032677,2.2311547025799614
2306,Western Kentucky,0,2.70805020110221,3.091042453358316,2.258633205464863,4.678420647727684,4.59511985013459,0,4.225372824628505,0.07973496801885352,1.6714733033535532,4.650143551630823,4.60816569496789,2.4309783077624445,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4813621951175424,2.975097229261034
2308,Winthrop,0,1.791759469228055,3.1780538303479458,2.2491843162669305,4.663439094112067,4.579852378003801,0,4.3054155323020415,0.035367143837291344,0.0,4.611152257665639,4.665324108807838,1.6448050562713916,1.3862943611198906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.118031534760142,2.4839060486740205
2310,Grand Canyon,0,1.0986122886681098,2.8903717578961645,2.2321626286975,4.667205576907544,4.585987366571318,0,4.188138441508461,-0.06293979977387408,0.0,4.634728988229636,4.6491870714048655,1.264126727145683,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9994985268257324,1.968448971231391
2312,Eastern Washington,0,1.3862943611198906,2.833213344056216,2.2181159363675955,4.705015520957808,4.627909672957581,0,4.293195420967266,-0.0888312137066157,-0.5621189181535411,4.634728988229636,4.638604962074329,3.1036894150590832,1.3862943611198906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0749616148965635,1.9218120556728056
2315,UNC Greensboro,0,1.6094379124341003,3.091042453358316,2.1736147116970854,4.650143551630823,4.572646994282532,0,4.23410650459726,0.002995508979798371,0.9082585601768908,4.6520537718869415,4.637637376125593,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.013269818072906,2.2311547025799614
2334,Oral Roberts,0,1.0986122886681098,2.9444389791664403,1.763017000362401,4.703203926259457,4.657762636107262,0,4.282206299391671,0.02273948696948934,1.6272778305624314,4.665324108807838,4.625952725170619,3.138099514840913,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4440605261609005,1.523000020837618
2343,Morehead St.,0,1.3862943611198906,3.1780538303479458,1.4327007339340463,4.6210435351443815,4.589040804058207,0,4.192680462942962,0.13627761829254775,0.0,4.635699391022914,4.646312129319266,2.845490610223448,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.986144948625097,1.9218120556728056
2367,Drexel,0,0.6931471805599453,2.5649493574615367,0.5128236264286637,4.677490847567717,4.6709579265260945,0,4.1728476237100445,0.006975613736425138,0.0,4.626931677769604,4.6491870714048655,0.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563394337913874,0.761500010418809
2380,Cleveland St.,0,1.0986122886681098,2.995732273553991,-0.13926206733350766,4.6210435351443815,4.622027303054514,0,4.206184043977636,0.18148787604537725,-1.771956841931875,4.664382045619937,4.672828834461906,3.0610517396746335,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15299501851791725,1.206948960812582
2389,Iona,0,1.0986122886681098,2.5649493574615367,-1.5141277326297757,4.617098756853365,4.624972813284271,0,4.229749199228304,0.02955880224154443,0.0,4.598145571051127,4.653007515402251,-0.7765287894989964,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3268786673605075,2.413897921625164
2405,Hartford,0,0.6931471805599453,2.772588722239781,0.0,4.584967478670572,4.61512051684126,0,4.21803603456465,0.0778865386570712,0.0,4.607168188650764,4.6568134191399295,-0.18632957819149348,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.761500010418809
2421,Texas Southern,0,0.6931471805599453,2.8903717578961645,0.0,4.613138355637268,4.65586330030361,0,4.283586561860629,0.05732506661926935,0.0,4.56954300834494,4.646312129319266,2.7485521444115397,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.523000020837618
2423,Norfolk St.,0,0.6931471805599453,2.8903717578961645,0.0,4.6061696863211745,4.650143551630823,0,4.22683374526818,0.08617769624105241,0.0,4.596129441335942,4.665324108807838,-1.4271163556401458,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9609060278364028
2425,Appalachian St.,0,0.6931471805599453,2.8903717578961645,0.0,4.599152113662528,4.645351975620923,0,4.197201947661808,0.03825871211709027,0.0,4.619073091157083,4.647271362006727,1.8748743759385615,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.761500010418809
2450,Mount St. Mary's,0,0.6931471805599453,2.5649493574615367,0.0,4.5591262474866845,4.625952725170619,0,4.136765278106052,-0.004008021397538822,0.0,4.609162207257629,4.671893818030999,2.4965057856313524,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2419530243370103
2577,Gonzaga,0,2.833213344056216,3.367295829986474,3.4641721808235437,4.801558999993482,4.507557357121091,1,4.297285406218791,-0.0397808700118446,1.6563214983329508,4.659658371272161,4.618086411254637,0.0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.611564255829901,6.225205992397257
2578,Houston,1,2.5649493574615367,3.4965075614664802,3.3568971227655755,4.768988271217486,4.500920164614292,1,4.168214410788556,-0.012072581234269249,1.9300710850255671,4.66814498514948,4.611152257665639,0.16551443847757333,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.375856861729763,5.635769767837233
2579,Kansas,1,2.833213344056216,3.5553480614894135,3.3495531485098167,4.789157022101107,4.529368472571809,1,4.252771798816619,0.04018178963283176,2.6100697927420065,4.6913478822291435,4.5685062016165,1.6351056591826783,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3597205009996856,6.225205992397257
2580,Baylor,0,2.833213344056216,3.332204510175204,3.3336320621663895,4.77912349311153,4.5217885770490405,1,4.225372824628505,0.003992021269537457,2.481567748522486,4.685828089005546,4.579852378003801,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.324738298788016,6.225205992397257
2581,Arizona,0,2.833213344056216,3.5263605246161616,3.2943542860441064,4.784152841516532,4.539030383483547,1,4.293195420967266,0.04688358589885046,2.0082140323914683,4.671893818030999,4.61015772749913,-1.5141277326297757,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.238436203749025,6.225205992397257
2582,Kentucky,0,2.772588722239781,3.295836866004329,3.285412348668445,4.795790545596741,4.557029810660157,1,4.22683374526818,-0.04395188752918283,2.2905125117597764,4.677490847567717,4.591071261608589,0.0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.21878875917822,6.092000083350472
2583,Texas Tech,0,2.70805020110221,3.332204510175204,3.2824138456721883,4.715816706075155,4.454347296253507,0,4.212127597878484,-0.03149066709137085,2.4832385926873033,4.689511334421843,4.582924577040772,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.212200374699629,5.950194458522068
2584,Duke,1,2.772588722239781,3.4965075614664802,3.263849190510932,4.804840381116659,4.5736795188967205,1,4.223909766576744,-0.01005033585350145,2.2213750375685026,4.689511334421843,4.611152257665639,0.0,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.171409658109544,6.092000083350472
2585,Tennessee,0,2.70805020110221,3.332204510175204,3.261935314328648,4.722953221644475,4.470495282661489,0,4.225372824628505,0.028587456851912472,2.516889695641051,4.695924549256556,4.585987366571318,1.766441661243765,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.167204442323852,5.950194458522068
2586,Villanova,1,2.772588722239781,3.4339872044851463,3.241028629509334,4.774912960575186,4.542230386214217,1,4.147885329150131,0.058268908123975824,2.522523513359307,4.701389043728634,4.591071261608589,2.2669579153508947,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.121267760608234,6.092000083350472
2587,UCLA,0,2.6390573296152584,3.332204510175204,3.229222116922345,4.761318868478023,4.529368472571809,0,4.192680462942962,-0.029428810690812168,2.2512917986064953,4.6839813664123815,4.602165676967792,1.541159071680806,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.095326200979472,5.798601625629939
2588,Auburn,0,2.772588722239781,3.367295829986474,3.186352633162641,4.73356340075649,4.505349850705881,0,4.264087336809195,-0.021223636451626688,2.2353763433005955,4.681204872264089,4.601162164590552,1.547562508716013,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.001132317644934,6.092000083350472
2589,Iowa,0,2.5649493574615367,3.295836866004329,3.1663185741295248,4.799914262780603,4.593097604753822,0,4.258445572902527,-0.06293979977387408,2.1174596088673567,4.683056724645162,4.613138355637268,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.957112990753567,5.635769767837233
2590,Purdue,0,2.70805020110221,3.4011973816621555,3.151025157960026,4.804021044733257,4.601162164590552,0,4.206184043977636,0.02176149178151271,2.2834022735772717,4.6913478822291435,4.607168188650764,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.923509920874513,5.950194458522068
2591,Texas,0,2.4849066497880004,3.1354942159291497,3.0855729775537806,4.7318028369214575,4.528289141652134,0,4.1713056033582285,-0.04395188752918283,2.457877977400081,4.688591794127164,4.584967478670572,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.779696781445666,5.4598979633004
2592,North Carolina,1,2.302585092994046,3.4011973816621555,3.0506938316279655,4.748404354073999,4.557029810660157,0,4.26549281841793,0.0695260626486103,2.388762789235098,4.700480365792417,4.6061696863211745,1.5665304114228238,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.703059464780969,5.059296557734522
2593,Saint Mary's,0,2.5649493574615367,3.295836866004329,3.0218872310308424,4.7104306966455844,4.517431271680085,0,4.168214410788556,0.03825871211709027,2.065596134857783,4.680277658474897,4.6141299273595635,1.4609379041156565,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.639764893959462,5.635769767837233
2594,Arkansas,1,2.6390573296152584,3.367295829986474,3.0184717605234805,4.7086288943563215,4.515245478460105,0,4.272490747605575,0.03729578474369693,2.3105532626432224,4.686750172980514,4.599152113662528,0.0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.632260338217519,5.798601625629939
2595,Virginia Tech,0,1.9459101490553132,3.1780538303479458,2.9887076586170265,4.7535901911063645,4.575741375297279,0,4.163559631243574,-0.06400532997591243,2.1838015570040787,4.685828089005546,4.61015772749913,-0.7550225842780328,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.566861921986319,4.27560160479232
2596,Illinois,0,2.6390573296152584,3.1780538303479458,2.9831534913471307,4.727387818712341,4.546481189639412,0,4.222444564849416,0.03246719013750141,2.437115985951652,4.700480365792417,4.601162164590552,0.8712933659434192,1.791759469228055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3450935162819535,4.728555960173844
2597,LSU,0,2.4849066497880004,3.1354942159291497,2.9780773383152703,4.684905154006945,4.49647076906475,0,4.242764567340374,-0.053400776727115296,2.312535423847214,4.6839813664123815,4.596129441335942,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.335998271019867,4.452355019905411
2598,Connecticut,0,2.5649493574615367,3.1780538303479458,2.972975286431375,4.743191483885466,4.56746831880408,0,4.186619838331271,-0.038740828316430595,2.127040520479115,4.670021158307708,4.598145571051127,0.0,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.532294367160204,5.635769767837233
2599,San Francisco,0,2.0794415416798357,3.2188758248682006,2.911263116927541,4.7140245909001735,4.544358046591334,0,4.247065649239764,-0.04290750101127655,1.8213182714695995,4.66814498514948,4.618086411254637,1.172482137234565,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.198349435802821,2.2845000312564268
2600,Memphis,0,2.1972245773362196,3.1354942159291497,2.9030685886905716,4.720282993088596,4.553876891600541,0,4.2612704335380815,-0.028399474521698,2.131796772013764,4.676560182074764,4.605170185988092,1.6974487897568136,1.791759469228055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2016006336048575,3.936897942462782
2601,San Diego St.,0,2.302585092994046,3.1780538303479458,2.8942531046041373,4.648229675448539,4.469350462845557,0,4.1956970564823886,-0.0030045090202987243,1.9387416595767009,4.66814498514948,4.611152257665639,1.269760544863939,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.359324054467867,5.059296557734522
2602,TCU,0,2.1972245773362196,3.091042453358316,2.8914822521801917,4.697749367281185,4.529368472571809,0,4.203198967134183,0.013902905168991434,2.5447466501440172,4.6913478822291435,4.576770711466393,0.0,1.791759469228055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808407054487216,3.936897942462782
2603,Michigan,0,1.9459101490553132,2.995732273553991,2.8684669225081145,4.74406218485471,4.58700621536042,0,4.215086179918229,-0.019182819416773987,2.5764217586237734,4.707726774313183,4.592084946439436,1.9837562915454279,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.302666021410818,4.27560160479232
2604,Alabama,0,2.4849066497880004,2.995732273553991,2.866192902199006,4.755312844417811,4.601162164590552,0,4.289088639014612,-0.022245608947319737,2.60859812213055,4.704110133842995,4.583946549536464,2.411439497906128,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2976694880982835,5.4598979633004
2605,Loyola Chicago,0,2.0794415416798357,3.258096538021482,2.8633430855082453,4.696837374513915,4.533674184283021,0,4.185098925490565,0.011928570865273812,1.415853163361435,4.660604892876192,4.630837932736669,1.423108334242607,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.130422087108075,3.725859073011031
2606,Oklahoma,0,2.833213344056216,2.995732273553991,2.8610573702273894,4.718498871295094,4.560172820057356,0,4.191168746857641,-0.05551270993025883,2.543961412569315,4.686750172980514,4.572646994282532,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.286385571032551,6.225205992397257
2607,Ohio St.,0,2.3978952727983707,3.044522437723423,2.847232265235547,4.757891273005756,4.60816569496789,0,4.189654742026425,-0.017146158834970514,2.382320061012899,4.694096395182493,4.599152113662528,1.1969481893889715,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.256008710560222,5.268714427270919
2608,Providence,0,2.6390573296152584,3.332204510175204,2.826721730819709,4.722953221644475,4.570578741218473,0,4.192680462942962,0.15186234930924603,2.167910189667444,4.679349584162343,4.605170185988092,0.23111172096338664,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.210942460247441,5.798601625629939
2609,Texas A&M,0,2.833213344056216,3.332204510175204,2.8148097376737438,4.701389043728634,4.547541073151455,0,4.215086179918229,-0.01005033585350145,2.1198634561787513,4.674696248636701,4.603168183317418,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0434620015522675,5.076436837556009
2612,Murray St.,0,2.3978952727983707,3.4657359027997265,2.7985001040242823,4.722953221644475,4.575741375297279,0,4.206184043977636,0.071389996086673,0.0,4.625952725170619,4.65586330030361,1.665818245870208,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.014239061021205,4.2964515612536704
2613,Wisconsin,0,2.70805020110221,3.258096538021482,2.7936160894318567,4.703203926259457,4.553876891600541,0,4.212127597878484,0.09984533496971612,2.3767644911682972,4.695010889987881,4.601162164590552,1.3635373739972745,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.138201931341574,5.950194458522068
2614,Notre Dame,0,1.9459101490553132,3.2188758248682006,2.7880929087757464,4.730921391293652,4.58700621536042,0,4.198704577546343,0.016857117066422806,2.175887439948088,4.683056724645162,4.60816569496789,1.308332819650179,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995591870386535,3.4866029358368333
2615,Boise St.,0,2.302585092994046,3.332204510175204,2.7813006628418027,4.686750172980514,4.536891345234797,0,4.180522258463153,0.028587456851912472,1.8671761085128091,4.661550519424199,4.60816569496789,0.4382549309311553,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.983421799417066,4.125678644075443
2616,Davidson,0,2.0794415416798357,3.332204510175204,2.7631695003232895,4.768988271217486,4.633757642840004,0,4.185098925490565,-0.020202707317519466,1.000631880307906,4.641502115235482,4.623991940228679,0.0,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.950935117286407,3.725859073011031
2619,Miami FL,1,2.0794415416798357,3.295836866004329,2.760009940032921,4.74406218485471,4.6061696863211745,0,4.229749199228304,0.08434114843375096,2.2648832258100344,4.686750172980514,4.603168183317418,0.3220834991691132,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.064361673932599,4.5690000625128535
2620,Michigan St.,0,2.3978952727983707,3.1780538303479458,2.757475084429733,4.726502471155617,4.585987366571318,0,4.22683374526818,0.050693114315518165,2.4790562361098245,4.704110133842995,4.600157644164547,1.5912739418064292,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058792026901276,5.268714427270919
2621,Iowa St.,0,1.9459101490553132,3.1354942159291497,2.749192144433385,4.645351975620923,4.4942386252808095,0,4.209160236650682,0.04783732941416006,2.505525936990736,4.692264892839025,4.583946549536464,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0405925475687,4.27560160479232
2623,Dayton,0,2.833213344056216,3.2188758248682006,2.738256043159276,4.701389043728634,4.560172820057356,0,4.160444363926624,-0.0397808700118446,1.1216775615991057,4.651099117876491,4.630837932736669,0.0,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.016563477068989,6.225205992397257
2624,Colorado St.,0,2.4849066497880004,3.258096538021482,2.7376090033437546,4.735320870453137,4.599152113662528,0,4.1956970564823886,0.11422114409002286,1.7950872593207297,4.662495252607361,4.6141299273595635,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7951319242864905,3.4448120765104235
2625,USC,0,2.3978952727983707,3.295836866004329,2.717340248009303,4.707726774313183,4.570578741218473,0,4.207673247529104,0.058268908123975824,1.814824742159051,4.661550519424199,4.612145799724517,0.0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.970606777910938,5.268714427270919
