Year,Team,Index,tournamentSeed,bartTorvik_Rk,bartTorvik_Conf,bartTorvik_G,bartTorvik_Wins_Overall,bartTorvik_AdjOE,bartTorvik_AdjDE,bartTorvik_Barthag,bartTorvik_EFG%,bartTorvik_EFGD%,bartTorvik_TOR,bartTorvik_TORD,bartTorvik_ORB,bartTorvik_DRB,bartTorvik_FTR,bartTorvik_FTRD,bartTorvik_2P%,bartTorvik_2P%D,bartTorvik_3P%,bartTorvik_3P%D,bartTorvik_3PR,bartTorvik_3PRD,bartTorvik_Adj T.,bartTorvik_WAB,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank,BPI,BPI_Rank,BPI_Off,BPI_Def,masseyComposite_Rank,tournamentOutcome,elite8_flag
2008,Vanderbilt,353,4.0,310.36990595611286,,33,26,111.836,97.49,0.829048,54.422,49.3141,19.782,20.4204,30.8245,33.7215,38.9109,31.57,50.683,48.0141,40.47,34.714,38.375,33.3133,70.559,3.823,300.4444444444444,12.65,112.3,314.1666666666667,99.6,273.0,68.2,297.8181818181818,0.11,359.8753541076487,5.2,277.81615598885793,107.4,315.601108033241,102.2,244.7058823529412,-1.7,163.69832402234636,8.4,310.56880733944956,10.0,-1.6,336.17125382263,R64,0
2008,Western Kentucky,368,12.0,302.38244514106583,,31,25,108.961,95.767,0.815255,53.638,46.945,20.2107,25.212,37.035,32.8163,36.2183,47.7328,51.656,46.077,38.632,32.548,32.4207,31.684,69.0103,0.3146,315.4666666666667,14.6,111.9,313.08333333333337,97.3,300.1954022988506,68.2,295.8126721763085,-0.021,139.2067988668555,-0.85,190.61838440111416,103.3,187.54570637119113,104.2,187.6078431372549,1.69,263.340782122905,8.2,306.11620795107035,7.5,0.6,280.51376146788994,Sweet Sixteen,0
2008,Kent St.,141,9.0,297.8181818181818,,34,28,107.084,94.447,0.807859,52.951,46.232,21.6201,24.232,36.062,35.9292,41.645,38.5205,51.463,45.669,37.664,31.728,30.526,33.1129,66.3199,2.43,301.6,13.04,107.8,251.33333333333337,94.8,329.48275862068965,65.1,193.53168044077137,0.075,338.22096317280455,1.03,223.0640668523677,103.5,197.62880886426595,102.5,235.52941176470588,-0.11,211.4860335195531,7.6,299.43730886850153,1.8,5.8,310.56880733944956,R64,0
2008,Villanova,355,12.0,296.6771159874608,,32,20,107.875,95.361,0.80596,49.0199,51.3235,20.413,23.942,36.937,31.4113,38.4116,45.9321,47.7198,48.4165,34.22,37.0275,35.6137,40.5318,69.492,0.3445,312.0,14.21,109.2,283.8333333333333,95.0,328.4367816091954,68.1,290.79889807162533,0.037,278.413597733711,9.14,339.6657381615599,108.9,349.8836565096953,99.8,326.2745098039216,-2.4,139.29608938547486,9.0,315.0214067278287,5.6,3.4,323.92660550458714,Sweet Sixteen,0
2008,South Alabama,279,10.0,290.9717868338558,,30,24,110.745,98.4103,0.794565,54.032,47.98,20.6142,20.5198,37.923,30.571,45.714,31.263,53.225,47.2116,37.087,32.651,33.5182,37.1247,66.6189,-0.1749,290.0444444444444,11.8,112.6,319.5833333333333,100.8,248.94252873563215,64.8,186.51239669421489,-0.002,185.60906515580737,-2.07,168.31197771587745,103.1,181.49584487534628,105.2,141.72549019607845,0.9,241.98882681564243,6.1,280.51376146788994,4.0,2.1,313.908256880734,R64,0
2008,Temple,307,12.0,286.40752351097177,,33,21,110.844,99.1117,0.782569,54.518,49.0127,19.151,19.3268,28.5294,32.314,35.3208,31.774,53.618,46.283,37.283,35.9215,39.459,37.5262,65.5235,-1.67,299.2888888888889,12.37,112.8,320.6666666666667,100.4,258.35632183908046,63.6,131.36088154269973,-0.018,145.39376770538243,6.08,294.0389972144847,107.4,311.5678670360111,101.3,278.35294117647055,3.73,299.9441340782123,7.0,291.6452599388379,4.7,2.3,277.1743119266055,R64,0
2008,Kentucky,142,11.0,284.12539184952976,,30,18,105.8106,94.752,0.781871,52.662,44.92,23.8297,19.9236,33.0157,33.5202,41.35,42.028,51.558,43.017,36.893,32.446,31.2241,33.6143,64.5273,-1.159,275.02222222222224,10.01,107.8,252.41666666666663,97.8,294.9655172413793,62.4,82.22589531680441,0.01,213.45042492917847,6.74,307.22005571030644,107.4,314.5927977839335,100.7,296.70588235294116,-3.13,111.84357541899442,7.4,296.0978593272171,1.0,6.4,209.27217125382265,R64,0
2008,Oral Roberts,233,13.0,278.42006269592474,,31,23,102.516,92.634,0.763876,50.1157,44.513,19.461,21.0171,33.5139,30.99,41.35,30.047,47.7198,42.31,36.796,33.683,33.5182,27.212,65.5235,-0.958,276.17777777777775,10.27,104.7,199.33333333333337,94.5,332.62068965517244,63.6,128.3526170798898,0.032,267.07082152974505,-0.01,206.84122562674096,105.4,261.15235457063716,105.4,132.54901960784312,8.75,353.83240223463685,5.6,271.6085626911315,-0.9,6.5,279.40061162079513,R64,0
2008,George Mason,101,12.0,273.8557993730408,,33,23,109.456,99.0114,0.76008,52.856,47.357,18.741,18.3304,32.2193,27.812,40.37,27.317,52.831,46.489,35.216,32.857,33.4186,33.0125,63.8293,-3.593,272.7111111111111,9.68,110.7,302.25,101.0,242.66666666666663,61.6,64.1763085399449,-0.01,162.92351274787535,-0.57,196.70194986072423,102.6,160.3213296398892,103.2,212.07843137254903,2.28,274.5251396648045,6.7,284.9663608562691,2.0,4.8,289.4189602446483,R64,0
2008,Winthrop,373,13.0,259.0219435736677,,31,20,98.3219,91.017,0.709693,50.0163,46.129,20.099,23.455,33.813,29.034,36.3179,33.8113,47.1226,45.876,37.475,31.017,31.7231,42.8332,63.5299,-4.2105,244.9777777777778,6.38,99.5,113.75,93.1,344.1264367816092,61.6,66.18181818181819,-0.0,192.82719546742211,-1.01,187.5766016713092,105.1,258.12742382271466,106.1,92.7843137254902,7.81,345.69832402234636,5.9,274.94801223241586,-4.7,10.5,247.1192660550459,R64,0
2008,Georgia,104,14.0,256.7398119122257,,31,15,102.6158,95.259,0.704395,47.8251,48.293,21.9214,19.1278,37.626,32.314,32.9258,32.893,47.3213,48.8188,32.6267,31.426,31.6232,35.0196,66.7184,-4.4111,260.0,8.08,104.3,185.25,96.2,317.9770114942529,64.7,181.4986225895317,-0.032,104.14730878186968,7.55,317.3593314763231,108.5,342.8254847645429,101.0,288.54901960784315,-4.1,86.42458100558659,5.3,270.4954128440367,0.4,4.9,266.0428134556575,R64,0
2008,Cal St. Fullerton,39,14.0,248.7523510971787,,31,23,109.453,102.4181,0.6824102,54.518,52.9289,18.331,23.649,33.1152,29.651,32.6264,32.588,52.735,51.2274,38.535,37.5291,35.8129,33.6143,74.11,-3.188,263.46666666666664,8.47,112.3,316.3333333333333,103.9,180.95402298850573,71.6,352.969696969697,-0.01,163.95467422096317,-3.95,125.72701949860723,101.5,119.98891966759004,105.5,130.50980392156862,-3.01,116.92737430167598,4.7,261.5902140672783,9.6,-4.9,222.62996941896023,R64,0
2008,Siena,278,13.0,247.61128526645768,,32,22,106.785,100.2143,0.6732103,50.4145,51.9252,15.23,24.039,31.8211,36.931,34.9223,25.08,48.0186,49.2206,37.57,38.0304,29.9275,34.5176,69.1101,-3.797,257.6888888888889,7.99,108.6,271.9166666666667,100.7,253.1264367816092,67.6,278.76584022038566,0.036,275.3201133144476,-1.41,176.4233983286908,104.1,219.81163434903047,105.5,128.47058823529412,3.69,298.92737430167597,5.1,267.1559633027523,6.1,-1.0,246.00611620795107,R32,0
2008,San Diego,270,13.0,224.78996865203763,,33,20,98.8212,94.953,0.6140123,49.3182,48.9123,21.5195,22.78,32.2193,30.161,36.0194,33.5108,48.6159,48.5173,34.1208,33.475,27.1316,29.835,65.4246,-3.8101,226.48888888888888,4.64,101.6,150.58333333333331,97.0,303.33333333333337,63.0,104.28650137741047,0.045,298.0056657223796,1.43,232.18941504178275,104.3,238.96952908587255,102.9,218.19607843137257,2.61,283.6759776536313,2.0,213.72477064220183,-1.7,3.7,181.4434250764526,R32,0
2008,Cornell,64,14.0,222.5078369905956,,26,21,107.874,103.8206,0.6072125,56.16,48.6109,20.099,20.6193,28.9287,30.99,34.2235,35.2141,53.322,45.773,40.94,36.2237,35.0151,33.7148,69.976,-1.261,223.02222222222224,4.41,110.1,290.33333333333337,105.7,149.57471264367817,67.9,284.7823691460055,0.086,349.5637393767705,-6.93,62.863509749303624,99.1,48.398891966759,106.0,102.98039215686276,-3.59,96.59217877094972,3.6,246.00611620795107,6.2,-2.5,201.48012232415903,R64,0
2008,Boise St.,26,14.0,219.0846394984326,,32,24,106.59,102.8189,0.6004128,57.32,49.9171,21.0167,19.4263,30.226,29.546,40.37,33.6111,56.13,48.9192,39.615,34.714,35.7134,31.889,73.116,-2.375,219.55555555555551,3.89,108.7,274.0833333333333,104.8,165.26436781609195,70.7,345.9504132231405,0.085,347.5014164305949,-2.64,150.06128133704735,103.3,186.5373961218837,105.9,108.07843137254902,-3.36,104.72625698324022,2.2,218.17737003058105,8.3,-6.1,239.32721712538228,R64,0
2008,Portland St.,243,16.0,217.9435736677116,,30,21,105.511,102.0173,0.5959129,54.714,50.0174,20.715,21.5153,34.0122,31.3107,38.2124,35.3144,51.267,49.4211,39.913,34.2116,41.034,33.5139,68.2131,-3.39,235.73333333333335,5.4,108.6,270.8333333333333,103.2,196.6436781609195,66.3,238.6556473829201,0.062,322.75354107648724,-3.5,129.78272980501393,102.7,161.32963988919667,106.2,88.70588235294117,3.95,304.0111731843575,2.9,235.98776758409784,3.8,-0.9,189.2354740061162,R64,0
2008,UMBC,332,15.0,209.95611285266455,,31,23,111.539,108.4295,0.5823136,52.278,50.6205,13.41,17.5324,32.1198,33.5202,33.8247,28.432,49.3128,48.7183,38.828,36.1227,32.4207,35.421,66.1212,-2.883,218.4,3.86,113.2,322.8333333333333,109.3,70.08045977011494,63.7,134.36914600550963,0.057,317.59773371104814,-4.31,120.65738161559888,100.7,88.73130193905817,105.0,153.9607843137255,2.68,284.6927374301676,2.3,220.40366972477065,4.5,-2.2,202.5932721712538,R64,0
2008,Belmont,23,15.0,187.13479623824452,,32,24,105.8107,105.1234,0.5198156,53.341,52.0255,20.413,22.497,33.813,30.467,34.0241,35.6153,52.243,51.9292,36.3111,34.8146,47.47,34.3165,71.433,-3.492,216.0888888888889,3.53,109.7,288.16666666666663,106.2,139.11494252873564,68.6,311.8567493112948,0.075,339.25212464589237,-5.21,99.3649025069638,100.9,97.80609418282548,106.1,91.76470588235294,0.51,229.7877094972067,2.6,230.42201834862385,6.8,-4.2,208.15902140672785,R64,0
2008,American,9,15.0,185.99373040752351,,32,21,105.3112,104.6225,0.5194157,52.566,47.564,22.1226,19.725,32.319,30.265,42.135,38.0195,46.5246,44.638,40.94,35.1168,40.148,35.421,62.7315,-5.7134,191.82222222222225,1.67,107.9,254.58333333333331,106.3,137.02298850574712,60.4,45.12396694214876,0.045,296.9745042492918,-4.23,121.67130919220055,99.9,67.5567867036011,104.1,188.62745098039215,-2.17,145.39664804469274,0.8,195.914373088685,-3.0,3.8,184.782874617737,R64,0
2008,Austin Peay,18,15.0,173.44200626959247,,34,24,102.8152,103.6201,0.4761168,52.374,54.1318,18.534,24.524,29.9266,32.314,44.62,32.79,49.014,53.0312,38.632,37.1279,37.295,40.0312,67.4159,-5.1126,171.0222222222222,-0.3,104.6,192.83333333333337,104.9,161.08045977011494,65.5,209.5757575757576,0.086,348.53257790368275,-6.35,69.96100278551532,102.5,159.3130193905817,108.8,25.490196078431374,5.19,322.31284916201116,1.1,200.36697247706425,2.9,-1.8,193.68807339449543,R64,0
2008,Mount St. Mary's,194,16.0,167.73667711598748,,32,18,97.6232,99.212,0.4523173,50.2153,46.436,20.916,22.0119,30.0261,33.0171,38.7112,38.6206,48.1182,45.773,36.796,32.136,30.127,30.749,67.5155,-9.3186,165.24444444444444,-1.32,99.3,112.66666666666669,100.6,254.17241379310343,66.1,226.62258953168043,0.014,225.82436260623228,-5.35,96.32311977715878,101.6,122.005540166205,106.9,64.23529411764706,-0.05,214.536312849162,-0.5,174.76452599388378,-2.2,1.7,117.99388379204892,R64,0
2008,UT Arlington,342,16.0,164.31347962382446,,27,16,99.0205,101.0157,0.4445176,52.662,47.152,24.5309,20.7188,31.9205,30.161,41.252,37.7189,52.831,46.594,34.8173,31.931,31.4236,41.4324,70.745,-7.0154,157.15555555555557,-2.31,101.3,146.25,103.6,187.22988505747128,68.6,307.8457300275482,0.045,299.0368271954674,-4.81,108.49025069637882,99.5,58.48199445983379,104.3,179.45098039215688,-5.9,58.97206703910614,-1.5,154.72782874617735,0.8,-2.4,215.9510703363914,R64,0
2008,Mississippi Valley St.,186,16.0,12.551724137931034,,30,15,90.3322,105.4239,0.1447309,44.3326,49.7161,21.8209,22.971,32.5177,34.5252,41.645,37.5186,41.5331,50.9261,35.216,31.323,25.0332,31.475,64.9261,-9.9199,11.555555555555555,-15.21,91.9,15.166666666666666,107.1,118.19540229885058,63.0,105.2892561983471,0.115,361.9376770538243,-11.0,28.3899721448468,96.7,31.257617728531855,107.7,43.84313725490196,13.04,360.94972067039106,-11.9,0.0,-9.8,-2.1,3.339449541284404,R64,0
2008,Coppin St.,63,16.0,11.41065830721003,,34,14,90.532,105.7245,0.143431,43.3335,50.7209,22.424,25.212,32.0203,38.5335,37.016,39.3223,41.7327,49.4211,32.3275,35.2176,24.2336,37.9277,63.7295,-12.9266,20.8,-14.41,92.4,17.333333333333332,106.8,124.47126436781608,62.9,103.28374655647382,0.065,327.90934844192634,-7.38,54.752089136490255,98.1,41.340720221606645,105.5,131.52941176470588,7.87,346.7150837988827,-10.2,14.470948012232416,-9.6,-0.6,10.018348623853212,R68,0
2009,Memphis,172,2.0,364.0,,34,31,109.455,81.81,0.96601,49.3155,40.41,18.24,23.051,38.226,30.367,39.784,34.3125,49.992,39.02,32.0259,29.37,31.0224,28.428,67.8128,7.18,360.53333333333336,28.67,112.8,325.0,84.2,364.0,65.9,219.60330578512395,-0.009,169.11048158640227,4.73,286.94150417827296,105.5,291.4016620498615,100.8,285.4901960784314,4.19,296.89385474860336,18.5,361.7737003058104,8.1,10.3,350.64220183486236,Sweet Sixteen,0
2009,Pittsburgh,241,1.0,362.858934169279,,31,27,121.02,91.625,0.96082,53.431,47.076,18.03,19.7215,43.01,29.442,31.9286,30.65,53.322,45.368,35.797,33.5122,28.6275,33.3188,66.4178,8.62,361.68888888888887,28.96,121.2,362.9166666666667,92.3,345.17241379310343,65.2,190.5234159779614,-0.012,157.76770538243625,10.11,345.74930362116993,108.1,336.7756232686981,98.0,352.7843137254902,0.79,230.804469273743,18.1,359.5474006116208,11.0,7.0,361.7737003058104,Elite Eight,1
2009,Connecticut,62,1.0,361.717868338558,,31,27,114.716,87.14,0.95933,51.191,42.53,18.24,17.3324,39.911,31.3108,45.114,19.31,50.867,40.54,34.7136,31.332,23.5334,30.589,68.0115,8.81,362.8444444444444,29.25,116.0,346.66666666666663,86.8,361.90804597701145,67.1,268.73829201101927,0.024,254.69688385269123,10.37,351.8328690807799,109.0,353.91689750692524,98.6,340.54901960784315,-1.68,161.66480446927375,18.6,362.8868501529052,12.3,6.4,360.6605504587156,Final Four,1
2009,North Carolina,211,1.0,360.576802507837,,31,27,121.81,93.138,0.95644,52.743,47.281,17.114,20.7162,40.58,31.9135,39.396,25.16,51.551,44.751,37.353,35.0215,27.7292,32.7162,74.57,7.74,364.0,31.14,123.2,364.0,92.1,346.21839080459773,72.9,358.9862258953168,-0.011,163.95467422096317,9.91,340.67966573816153,108.2,337.78393351800554,98.3,349.72549019607845,1.06,236.9050279329609,21.5,364.0,20.3,1.2,359.5474006116208,CHAMPS,1
2009,Louisville,159,1.0,359.435736677116,,33,28,109.948,84.62,0.95285,51.963,44.01,19.7106,23.635,34.799,31.813,32.228,31.458,50.575,43.226,36.085,30.417,37.667,30.485,68.788,8.13,359.3777777777778,26.06,111.2,312.0,85.2,362.95402298850576,66.9,261.71900826446284,0.068,339.25212464589237,9.57,337.63788300835654,108.6,347.8670360110803,99.0,327.29411764705884,-0.19,201.31843575418995,17.4,358.434250764526,7.8,9.6,352.868501529052,Elite Eight,1
2009,Gonzaga,108,4.0,358.294670846395,,30,25,114.617,88.97,0.94916,55.19,42.84,16.56,22.191,31.4224,30.576,34.6215,29.325,52.925,38.61,39.913,33.7135,31.7205,35.5256,69.176,4.518,355.9111111111111,24.51,117.5,356.41666666666663,93.0,339.9425287356322,67.1,267.73553719008265,0.003,204.1699716713881,4.63,285.9275766016713,105.1,275.2686980609418,100.5,289.5686274509804,10.61,351.79888268156424,15.4,353.98165137614683,12.8,2.6,340.6238532110092,Sweet Sixteen,0
2009,Duke,76,2.0,357.153605015674,,33,27,115.98,89.913,0.94887,50.91,47.281,18.03,23.732,37.831,33.4211,41.051,30.752,50.575,46.187,34.4147,33.5122,34.712,25.54,68.597,7.55,353.6,24.31,117.5,357.5,93.2,335.7586206896552,66.3,237.6528925619835,0.053,316.5665722379604,10.23,349.8050139275766,108.5,345.85041551246536,98.3,347.6862745098039,3.18,279.60893854748605,18.4,360.6605504587156,11.3,7.0,364.0,Sweet Sixteen,0
2009,UCLA,331,6.0,356.01253918495297,,33,25,119.93,93.339,0.94728,56.04,49.8199,18.864,24.318,37.044,31.095,30.3311,34.9139,54.111,48.016,39.815,36.2273,33.1161,29.045,66.6169,4.517,351.2888888888889,23.93,119.5,361.8333333333333,95.6,319.0229885057471,65.3,193.53168044077137,-0.03,106.20963172804532,8.42,325.4707520891365,107.6,325.6842105263158,99.1,324.2352941176471,-3.43,117.94413407821229,13.7,347.302752293578,10.4,3.3,343.9633027522936,R32,0
2009,West Virginia,365,6.0,354.87147335423197,,34,23,113.723,88.98,0.94419,48.6187,46.455,18.24,23.635,41.04,31.4112,35.5195,38.3216,48.1162,47.1125,33.1209,30.012,33.8143,30.382,65.8208,3.919,352.44444444444446,24.21,115.1,344.5,90.9,351.44827586206895,63.7,124.34159779614323,-0.067,40.21529745042493,10.95,356.9025069637883,108.9,352.90858725761774,98.0,354.8235294117647,2.11,256.22346368715085,16.6,357.3211009174312,6.5,10.0,341.73700305810394,R64,0
2009,Missouri,187,3.0,353.73040752351096,,34,28,114.518,90.217,0.93971,52.842,46.249,17.012,26.08,35.091,34.2235,36.6171,39.324,52.43,46.397,35.893,30.824,31.7205,30.694,71.917,6.19,358.22222222222223,24.81,116.6,351.0,91.8,347.2643678160919,70.9,349.9614325068871,0.031,275.3201133144476,7.96,320.40111420612817,106.4,307.5346260387812,98.4,344.62745098039215,-3.76,109.8100558659218,15.8,355.0948012232416,12.9,2.9,339.5107033639144,Elite Eight,1
2009,Kansas,138,3.0,352.58934169278996,,32,25,114.419,90.619,0.936011,53.627,44.617,20.9194,19.7215,37.044,29.136,40.267,36.6181,52.138,41.68,38.033,33.5122,30.1243,34.5228,68.2106,5.412,348.9777777777778,23.83,114.5,340.1666666666667,90.7,353.54022988505744,67.2,271.7465564738292,-0.013,156.73654390934843,8.83,327.4986072423398,107.9,332.74238227146816,99.1,325.2549019607843,1.55,246.0558659217877,14.9,352.868501529052,8.8,6.1,330.60550458715596,Sweet Sixteen,0
2009,Arizona St.,12,6.0,351.44827586206895,,33,24,117.25,92.936,0.935312,56.32,46.663,18.759,19.7215,29.9263,30.367,38.0129,30.445,57.51,46.397,36.67,31.433,44.715,36.6286,60.9331,4.716,347.82222222222225,23.03,118.2,359.6666666666667,95.2,321.11494252873564,59.1,30.082644628099175,-0.018,135.08215297450425,10.14,346.76323119777163,108.9,351.90027700831024,98.8,335.45098039215685,-2.04,154.54748603351956,13.0,343.9633027522936,4.1,8.9,347.302752293578,R32,0
2009,Oklahoma,230,2.0,350.30721003134795,,32,27,117.64,94.043,0.929413,55.011,45.84,19.8113,18.2302,36.657,31.6123,46.88,29.936,55.84,42.924,35.893,34.1162,34.6123,35.3249,68.69,7.46,357.06666666666666,24.59,118.3,360.75,93.7,330.5287356321839,66.6,255.70247933884295,0.018,241.2917847025496,9.49,335.6100278551532,108.3,339.8005540166205,98.9,333.4117647058823,0.46,219.6201117318436,14.5,351.75535168195717,10.8,3.7,358.434250764526,Elite Eight,1
2009,Purdue,248,5.0,349.16614420062695,,33,24,108.959,87.13,0.928514,51.093,43.88,17.723,22.953,29.0279,31.813,33.5244,31.156,50.19,41.56,35.2117,32.675,34.2133,31.1111,67.9121,3.423,344.35555555555555,21.84,110.5,300.0833333333333,88.7,359.81609195402297,65.9,220.60606060606065,-0.012,159.8300283286119,8.94,328.5125348189415,107.2,318.6260387811634,98.3,348.7058823529412,-5.45,71.1731843575419,13.5,346.1896024464832,5.6,8.0,335.0581039755352,Sweet Sixteen,0
2009,Michigan St.,180,2.0,348.02507836990594,,32,26,112.029,89.811,0.927015,50.1129,47.61,21.1203,20.8157,40.95,26.15,41.842,35.415,49.1122,47.3131,35.3111,32.049,26.2311,38.531,68.1111,7.47,354.75555555555553,24.37,114.3,336.9166666666667,89.9,358.7701149425287,66.5,252.69421487603307,0.091,353.68838526912185,12.33,362.9860724233983,109.4,359.96675900277006,97.1,362.9803921568627,5.81,322.31284916201116,14.0,350.64220183486236,7.8,6.1,357.3211009174312,Finals,1
2009,Washington,360,4.0,346.88401253918494,,32,24,111.533,90.116,0.920616,49.1162,47.178,20.2146,20.219,41.93,30.779,45.213,33.296,48.6142,45.985,34.1161,33.3111,20.6342,28.839,73.88,4.915,345.5111111111111,22.09,113.1,328.25,91.0,350.4022988505747,72.2,354.97520661157023,-0.005,179.42209631728045,10.18,348.7910863509749,109.4,360.9750692520776,99.2,320.156862745098,0.09,211.4860335195531,11.8,337.2844036697248,11.8,-0.1,327.26605504587155,R32,0
2009,Syracuse,303,3.0,345.74294670846393,,34,25,115.71,93.542,0.920117,54.414,46.869,20.5166,19.4241,36.163,35.9285,40.267,26.19,55.16,48.4185,35.4107,29.59,32.2185,37.5298,71.325,5.911,346.66666666666663,22.21,117.0,354.25,94.8,324.2528735632184,69.7,335.9228650137741,0.024,255.72804532577905,11.46,360.958217270195,108.4,343.8337950138504,97.0,364.0,0.77,229.7877094972067,13.8,348.41590214067276,13.4,0.4,348.41590214067276,Sweet Sixteen,0
2009,Villanova,355,3.0,344.601880877743,,33,26,112.425,91.023,0.919118,51.578,47.494,19.281,22.286,35.673,30.779,42.731,37.9207,49.896,45.06,36.864,33.915,31.6209,41.2337,68.2106,6.01,350.1333333333333,23.89,114.4,339.0833333333333,90.5,354.58620689655174,68.3,302.831955922865,0.021,245.41643059490085,9.99,342.7075208913649,108.9,350.8919667590028,98.9,332.3921568627451,-5.37,74.22346368715084,15.9,356.2079510703364,10.5,5.3,333.9449541284404,Final Four,1
2009,BYU,19,8.0,343.460815047022,,31,24,113.822,92.534,0.915719,55.19,45.436,16.56,20.1194,28.6288,25.74,35.4198,36.3174,54.28,45.673,38.033,30.012,33.8143,34.4224,70.148,2.334,340.8888888888889,20.1,114.0,334.75,93.9,328.4367816091954,69.0,323.88980716253445,-0.046,71.1501416430595,4.57,284.9136490250696,105.4,288.37673130193906,100.9,281.4117647058824,0.39,217.58659217877096,10.1,328.37920489296636,8.0,2.2,331.71865443425077,R64,0
2009,Marquette,166,6.0,342.3197492163009,,33,24,116.46,94.854,0.91382,51.77,50.9254,16.78,22.191,34.799,30.887,45.016,30.549,51.358,50.1252,34.9125,35.0215,34.8117,34.5228,69.564,3.422,343.2,21.02,117.1,355.3333333333333,96.1,310.6551724137931,67.5,286.78787878787875,-0.014,155.70538243626063,8.22,323.44289693593316,107.8,330.72576177285316,99.5,315.05882352941177,-4.95,81.34078212290503,11.8,338.3975535168196,10.6,1.3,351.75535168195717,R32,0
2009,Wake Forest,359,4.0,341.1786833855799,,30,24,110.343,90.114,0.911421,52.357,44.926,20.9194,21.2136,36.262,30.887,43.725,32.784,53.518,44.856,31.8265,30.215,21.234,35.7264,73.88,5.214,337.4222222222222,18.88,111.6,315.25,92.7,342.0344827586207,72.8,357.9834710743802,0.051,311.41076487252127,7.66,313.3036211699164,107.5,323.66759002770084,99.9,308.94117647058823,-4.35,98.62569832402237,12.9,342.8501529051988,11.7,1.2,362.8868501529052,R64,0
2009,Clemson,55,7.0,340.0376175548589,,31,23,115.89,94.956,0.907722,53.333,48.2127,20.3152,24.415,39.615,37.4321,31.8289,32.682,51.454,46.187,37.936,35.8261,34.712,28.125,69.37,2.826,338.5777777777778,19.62,116.4,347.75,96.7,301.2413793103448,67.9,297.8181818181818,-0.024,121.67705382436262,6.19,304.1782729805014,105.4,287.36842105263156,99.2,321.1764705882353,-4.45,94.55865921787708,13.8,349.52905198776756,10.7,3.1,356.2079510703364,R64,0
2009,Illinois,125,5.0,338.8965517241379,,33,24,106.39,87.35,0.905723,51.093,43.88,19.599,21.711,30.7244,32.8174,22.9344,26.31,50.382,44.035,35.3111,29.04,28.8272,31.5119,63.6294,3.82,336.2666666666667,18.72,106.8,252.41666666666663,88.1,360.86206896551727,62.8,93.25619834710744,0.001,195.92067988668555,7.96,319.38718662952647,106.5,309.55124653739614,98.6,341.5686274509804,-3.36,122.01117318435752,12.0,340.6238532110092,0.7,11.3,346.1896024464832,R64,0
2009,Texas,312,7.0,337.7554858934169,,33,22,109.85,90.82,0.898824,48.1207,45.943,18.45,20.219,39.22,32.9179,38.5117,36.3174,48.1162,43.529,32.1253,34.0155,24.2328,31.3114,66.6169,2.629,339.73333333333335,19.65,112.2,319.5833333333333,92.5,344.1264367816092,65.4,204.5619834710744,-0.048,68.05665722379604,10.16,347.7771587743733,109.2,356.9418282548476,99.0,328.3137254901961,2.01,255.20670391061452,11.5,335.0581039755352,5.8,5.7,337.2844036697248,R32,0
2009,Xavier,379,4.0,336.61442006269596,,32,25,109.552,90.618,0.898125,52.743,44.111,21.5222,18.2302,37.238,27.918,46.59,33.41,49.2119,41.71,40.011,33.094,32.9169,30.589,67.4138,2.925,342.0444444444444,20.24,111.0,307.6666666666667,90.8,352.4942528735632,65.8,215.5922865013774,-0.008,174.26628895184135,5.81,300.1225626740947,105.8,296.4432132963989,100.0,301.80392156862746,7.97,340.6145251396648,13.5,345.0764525993884,6.1,7.3,355.0948012232416,Sweet Sixteen,0
2009,USC,339,10.0,334.33228840125395,,33,21,107.968,90.115,0.888727,51.093,46.558,21.4215,19.7215,37.435,30.779,42.239,32.173,51.454,44.341,32.9224,33.7135,21.7339,34.7236,65.0249,2.533,333.9555555555555,18.26,110.0,294.6666666666667,91.8,348.3103448275862,63.7,122.33608815426996,-0.032,96.92917847025495,10.81,355.8885793871866,110.5,362.99168975069256,99.7,313.0196078431373,0.74,228.7709497206704,9.8,323.92660550458714,2.3,7.5,312.79510703363917,R32,0
2009,Utah,346,5.0,333.19122257053294,,32,24,110.047,92.131,0.885228,54.913,44.722,20.718,15.834,27.0319,25.33,39.976,35.9162,53.912,41.911,37.642,35.0215,38.056,26.614,65.7217,2.827,332.8,17.8,110.8,304.4166666666667,92.9,340.98850574712645,65.0,180.49586776859505,0.013,224.7932011331445,7.29,311.2757660167131,107.9,331.73407202216066,100.6,288.54901960784315,6.96,330.44692737430165,6.7,280.51376146788994,3.6,3.1,317.2477064220183,R64,0
